,symbol,net_profit_cagr,north_net_inflow,ps,type,percent,has_follow,tick_size,pb_ttm,float_shares,current,amplitude,pcf,current_year_percent,float_market_capital,north_net_inflow_time,market_capital,dividend_yield,lot_size,roe_ttm,total_percent,percent5m,income_cagr,amount,chg,issue_date_ts,eps,main_net_inflows,volume,volume_ratio,pb,followers,turnover_rate,first_percent,name,pe_ttm,total_shares,limitup_days,codename
4773,SZ301120,20.769325705182663,,10.4923,11,-1.99,False,0.01,3.176,55328595,19.72,2.63,74.0974,5.96,1091079893.0,,4883211736.0,1.014,100,9.377998919453038,-0.22,-0.1,21.963480429636206,59477014.82,-0.4,1650297600000,0.43,-3526087.0,2990460.0,0.75,3.176,6064.0,5.4,45.81,新特电气,45.935,247627370,0,SZ301120 新特电气
4774,SZ301121,-3.527709868160578,,4.3384,11,0.95,False,0.01,2.3114,17700800,54.37,2.08,,5.47,962392496.0,,3849569114.0,0.0,100,5.343059557032688,-38.94,-0.15,29.75713987717885,44065200.88,0.51,1659888000000,0.85,-334149.0,807740.0,0.63,2.35,2304.0,4.56,45.36,紫建电子,64.043,70803184,0,SZ301121 紫建电子
4775,SZ301122,71.06916733772188,,10.2684,11,-0.14,False,0.01,2.7528,26666700,50.83,3.65,34.4163,-1.64,1355468361.0,,4779805251.0,0.885,100,14.410948218268164,-22.45,-0.18,36.92814328323684,35229026.82,-0.07,1643126400000,1.72,1732324.0,689174.0,0.57,2.754,3385.0,2.58,44.03,采纳股份,29.529,94035122,0,SZ301122 采纳股份
4776,SZ301123,7.178772732912919,,3.7563,11,-1.33,False,0.01,1.9321,76416213,25.21,3.21,27.6744,15.06,1926452730.0,,5889056000.0,1.19,100,7.396504639441486,-50.01,0.2,14.755485091383935,77168074.74,-0.34,1643040000000,0.64,-7350581.0,3056468.0,1.1,1.932,3975.0,4.0,32.5,奕东电子,39.538,233600000,0,SZ301123 奕东电子
4777,SZ301125,1.3452681777199382,,3.7801,11,1.06,False,0.01,2.918,18100000,24.75,1.67,18.0032,2.74,447975000.0,,1791900000.0,4.444,100,,-33.47,0.04,13.941399098562336,10250831.06,0.26,1654617600000,0.72,-495825.0,415891.0,0.82,2.919,1225.0,2.3,61.45,腾亚精工,34.337,72400000,0,SZ301125 腾亚精工
4778,SZ301126,-6.40824118991945,,1.0749,11,0.59,False,0.01,1.834,108369214,15.32,2.82,,2.89,1660216358.0,,3163667324.0,0.222,100,5.034893114363658,-40.96,0.07,7.760204258988734,34966311.34,0.09,1638806400000,0.34,1871256.0,2277624.0,1.13,1.835,7205.0,2.1,91.59,达嘉维康,44.617,206505700,0,SZ301126 达嘉维康
4779,SZ301127,30.667642295347065,,3.3481,11,0.69,False,0.01,2.0262,244445216,10.18,1.09,36.6258,6.6,2488452299.0,,4259371044.0,0.491,100,10.08999825878676,-47.61,-0.1,41.26623912075112,17388910.0,0.07,1640793600000,0.48,-80326.0,1711800.0,0.69,2.028,2562.0,0.7,93.43,天源环保,21.073,418405800,0,SZ301127 天源环保
4780,SZ301128,-4.908519427615499,,4.5361,11,-0.03,False,0.01,2.5804,27256749,28.72,2.44,49.3915,14.47,782813831.0,,2122023784.0,1.741,100,9.433609444112289,-23.02,-0.03,11.44614319977826,7719556.0,-0.01,1636473600000,0.72,369959.0,269800.0,0.7,2.58,2690.0,0.99,88.13,强瑞技术,39.653,73886622,0,SZ301128 强瑞技术
4781,SZ301129,72.35818570708774,,10.4486,11,0.77,False,0.01,4.0676,18420000,81.0,2.0,78.4742,12.86,1492020000.0,,6025590000.0,0.856,100,20.512664435157657,47.46,0.12,27.821240217774967,11580973.8,0.62,1635782400000,2.61,1933423.0,143635.0,0.46,4.068,3189.0,0.78,16.62,瑞纳智能,31.011,74390000,0,SZ301129 瑞纳智能
4782,SZ301130,-3.601221319443948,,9.0239,11,1.1,False,0.01,2.5345,61176909,29.38,2.51,28.8217,1.77,1797377586.0,,2374019845.0,0.442,100,6.928339830978129,-46.41,-0.1,-7.82272628831805,20338982.68,0.32,1645545600000,0.62,1678181.0,689159.0,1.11,2.535,3753.0,1.13,152.82,西点药业,47.493,80803943,0,SZ301130 西点药业
4783,SZ301131,-17.6253303892414,,1.3216,11,0.24,False,0.01,2.3173,23074208,37.11,1.43,,-8.26,856283859.0,,1773115800.0,1.347,100,,-50.61,0.0,10.813942863375669,10872778.2,0.09,1647187200000,0.69,384800.0,292540.0,0.86,2.318,3860.0,1.27,157.67,聚赛龙,53.524,47780000,0,SZ301131 聚赛龙
4784,SZ301132,15.166581577650785,,3.8365,11,2.07,False,0.01,2.7046,36870000,29.62,4.2,51.9417,16.52,1092089400.0,,4368061400.0,,100,10.527850639887438,-41.33,0.1,11.52551691525434,90965736.14,0.6,1660060800000,0.8,-3227851.0,3101607.0,0.88,2.705,1716.0,8.41,67.28,满坤科技,37.082,147470000,0,SZ301132 满坤科技
4785,SZ301133,-2.3177337037287526,,3.2198,11,0.32,False,0.01,2.7209,33208080,22.13,1.59,38.9087,5.68,734894810.0,,2347918112.0,0.542,100,6.418873516067192,-49.52,0.27,24.746781595435174,15890144.57,0.07,1637856000000,0.49,-3307066.0,719939.0,1.04,2.808,2545.0,2.17,297.28,金钟股份,44.875,106096616,0,SZ301133 金钟股份
4786,SZ301135,-9.88530090422638,,2.3756,11,-0.83,False,0.01,2.1347,23830715,26.37,4.1,27.9317,15.15,628415955.0,,2719960020.0,1.126,100,6.033012831978082,-11.44,0.08,4.269826991537018,32345069.45,-0.22,1649692800000,0.53,-3386500.0,1229823.0,0.82,2.135,2037.0,5.16,5.0,瑞德智能,50.151,103146000,0,SZ301135 瑞德智能
4787,SZ301136,-13.802449896947431,,6.1528,11,-0.9,False,0.01,2.8384,103889820,15.35,4.71,30.9435,23.59,1594708737.0,,4224393987.0,0.651,100,5.7233129721465135,-38.32,-0.2,4.93581266855867,199452672.42,-0.14,1641830400000,0.24,-6219097.0,12865724.0,1.47,2.837,4489.0,12.38,128.14,招标股份,64.83,275204820,0,SZ301136 招标股份
4788,SZ301137,-35.07394850023226,,1.7516,11,1.47,False,0.01,2.1939,45453400,15.23,2.47,,14.43,692255282.0,,2769018082.0,0.558,100,3.8539006792810095,-41.14,-0.07,8.772556077743388,30238295.03,0.22,1647878400000,0.2,142384.0,1994709.0,1.0,2.195,2378.0,4.39,54.0,哈焊华通,77.143,181813400,0,SZ301137 哈焊华通
4789,SZ301138,10.68217491010268,,6.7126,11,-0.43,False,0.01,3.313,30000000,30.0,3.98,,26.21,900000000.0,,3600000000.0,2.0,100,11.803199060142026,-23.46,0.13,4.8168332277992,104767484.11,-0.13,1639497600000,0.73,-6127609.0,3551471.0,0.98,3.311,3927.0,11.84,210.2,华研精机,41.222,120000000,0,SZ301138 华研精机
4790,SZ301139,28.891102563575437,,1.8089,11,-0.27,False,0.01,2.0345,30400000,30.02,2.86,,17.86,912608000.0,,3649855616.0,0.0,100,,-21.94,0.13,44.92045582078288,41995785.72,-0.08,1657209600000,1.0,-1456544.0,1404689.0,0.76,2.034,1335.0,4.62,-1.53,元道通信,30.139,121580800,0,SZ301139 元道通信
4791,SZ301141,47.04484294058962,,6.581,11,11.41,False,0.01,3.2927,20271534,46.0,16.2,26.8544,11.65,932490564.0,,4075357028.0,,100,24.27698346676053,11.65,-0.43,33.51674032109826,432235147.16,4.71,1680451200000,1.01,23213267.8,9809221.0,1.4,3.293,803.0,48.39,5.83,中科磁业,45.595,88594718,0,SZ301141 中科磁业
4792,SZ301148,-16.41361286006169,,3.3645,11,0.09,False,0.01,1.5354,25023462,22.33,1.43,,3.33,558773906.0,,2601379796.0,2.329,100,,-31.19,0.04,12.52162932324017,7401890.26,0.02,1650470400000,1.04,-655445.0,332042.0,0.72,1.536,1076.0,1.33,-9.09,嘉戎技术,21.496,116497080,0,SZ301148 嘉戎技术
4793,SZ301149,8.779436952136255,,1.2571,11,0.28,False,0.01,2.8707,185161417,10.72,0.75,12.5394,-1.65,1984930390.0,,4609600193.0,0.933,100,10.674490987891527,-39.99,0.09,18.974138820756025,12383849.6,0.03,1636473600000,0.31,196211.0,1156348.0,0.85,2.874,3177.0,0.62,146.28,隆华新材,35.037,430000018,0,SZ301149 隆华新材
4794,SZ301150,116.13822435186148,,2.3894,11,0.69,False,0.01,1.7326,21567315,65.63,1.17,,1.74,1415462883.0,,6629992610.0,2.031,100,,-18.09,0.0,53.94069601890206,24244013.72,0.45,1650470400000,4.0,-195292.0,370110.0,0.8,1.733,3206.0,1.72,-24.62,中一科技,16.424,101020762,0,SZ301150 中一科技
4795,SZ301151,-8.11458642632974,,3.1094,11,-0.81,False,0.01,1.5524,54567429,18.39,3.61,,8.11,1003495019.0,,3083530193.0,2.066,100,10.757165090307288,-38.77,-0.05,0.6197694569368473,32736073.2,-0.15,1649606400000,0.86,2215197.0,1759987.0,1.98,1.552,1593.0,3.23,-8.14,冠龙节能,21.28,167674290,0,SZ301151 冠龙节能
4796,SZ301152,66.77257033256785,,2.2774,11,2.5,False,0.01,2.2532,27897720,46.67,3.62,,-3.17,1301986592.0,,5692914268.0,0.0,100,12.243262067651578,-41.01,-0.02,42.46334935704272,102032170.6,1.14,1661702400000,1.66,4325036.0,2189870.0,1.4,2.254,4383.0,7.85,20.51,天力锂能,28.174,121982307,0,SZ301152 天力锂能
4797,SZ301153,53.7358611440616,,17.2994,11,-0.52,False,0.01,9.479,24300000,146.22,5.69,70.0584,37.37,3553146000.0,,15791760000.0,1.368,100,24.617951665804853,133.68,-0.16,32.381498590619984,157086015.28,-0.76,1652803200000,2.39,1011877.0,1076469.0,0.42,10.218,7216.0,4.43,58.34,中科江南,61.079,108000000,0,SZ301153 中科江南
4798,SZ301155,19.13892975494107,,7.3066,11,-1.78,False,0.01,3.0285,88809204,75.8,3.02,,-13.22,6731737663.0,,16478274032.0,1.187,100,11.710333106879869,-52.88,0.03,0.2824406306390026,268112531.27,-1.37,1637683200000,2.01,-18733065.0,3538297.0,1.18,3.028,20478.0,3.98,175.3,海力风电,37.751,217391478,0,SZ301155 海力风电
4799,SZ301156,11.494109414138109,,3.9283,11,0.61,False,0.01,2.4258,20000000,23.22,1.34,21.6677,6.08,464400000.0,,1857600000.0,0.0,100,9.862417347301236,-38.89,-0.34,16.572694959763634,12660266.0,0.14,1655395200000,0.66,370049.0,546500.0,0.77,2.426,1289.0,2.73,47.06,美农生物,35.086,80000000,0,SZ301156 美农生物
4800,SZ301157,52.04674156283604,,15.5359,11,0.67,False,0.01,3.7253,14225966,64.22,5.46,249.1232,13.66,913591537.0,,3853200000.0,,100,22.27283577766724,-16.6,0.08,32.22760596352028,185427051.04,0.43,1678291200000,0.95,-934482.0,2869790.0,0.92,3.725,1745.0,20.17,50.04,华塑科技,67.594,60000000,0,SZ301157 华塑科技
4801,SZ301158,15.268164827166151,,5.2192,11,1.33,False,0.01,2.1321,77676907,17.49,2.78,294.0741,10.35,1358569103.0,,2629980220.0,0.686,100,8.443213020635847,-32.61,-0.11,6.3325786799434125,68315089.25,0.23,1642348800000,0.52,1385222.0,3948426.0,1.04,2.133,4617.0,5.08,70.01,德石股份,33.603,150370510,0,SZ301158 德石股份
4802,SZ301159,169.61746437689533,,11.5931,11,-3.3,False,0.01,4.1417,30714950,43.98,7.63,,68.63,1350843501.0,,3401853000.0,0.182,100,-1.5607484269371827,-22.63,-0.07,-1.0429406771552463,189613182.96,-1.5,1641484800000,-0.12,7716748.0,4247298.0,0.9,4.141,5556.0,13.83,98.48,三维天地,,77350000,0,SZ301159 三维天地
4803,SZ301160,31.71427170040588,,2.1775,11,0.4,False,0.01,2.1313,18665667,35.34,0.94,85.0003,-0.79,659644672.0,,2638720012.0,3.82,100,15.045684845971811,-23.5,0.0,28.46327728785727,20712123.52,0.14,1654444800000,1.89,-4329928.0,587758.0,1.01,2.131,1849.0,3.15,63.24,翔楼新材,18.694,74666667,0,SZ301160 翔楼新材
4804,SZ301161,6.142204720857425,,7.6296,11,1.48,False,0.01,2.973,28018757,22.62,4.22,253.1525,-3.74,633784283.0,,2714400000.0,,100,8.952864722247483,-16.22,-0.18,5.613600422686216,49315289.68,0.33,1663084800000,0.48,3034457.0,2190659.0,1.1,2.972,2635.0,7.82,50.32,唯万密封,47.46,120000000,0,SZ301161 唯万密封
4805,SZ301162,22.56634020167192,,17.9987,11,1.97,False,0.01,6.4382,17730000,91.28,3.49,109.0213,3.94,1618394400.0,,6471079266.0,0.603,100,10.720656278807878,84.15,-0.22,28.491798957437236,87460651.16,1.76,1651161600000,0.95,7694237.0,965347.0,1.14,6.437,5094.0,5.44,40.93,国能日新,96.465,70892630,0,SZ301162 国能日新
4806,SZ301163,-1.0509548374016853,,3.0395,11,6.37,False,0.01,2.2099,20400000,29.22,8.15,,11.14,596088000.0,,2384352000.0,0.0,100,6.194651327065697,-18.86,0.0,9.18067881449074,49457205.59,1.75,1650297600000,0.62,4553554.0,1728269.0,3.02,2.21,2946.0,8.47,26.08,宏德股份,47.153,81600000,0,SZ301163 宏德股份
4807,SZ301165,11.94471291332697,,2.9036,11,-2.93,False,0.01,7.6576,57684230,57.88,6.1,,69.69,3338763232.0,,32886363626.0,1.382,100,18.77872438402336,72.78,0.07,29.46013734142605,384393464.65,-1.75,1668960000000,0.97,-17485460.0,6667613.0,0.98,7.656,7145.0,11.56,15.81,锐捷网络,59.801,568181818,0,SZ301165 锐捷网络
4808,SZ301166,23.180553491763867,,3.7469,11,-0.64,False,0.01,2.0665,41268868,50.95,4.27,,11.41,2102648825.0,,4415666735.0,0.981,100,8.351191234284867,-44.21,0.08,15.292019274593915,72049556.59,-0.33,1640620800000,1.25,6475883.0,1390894.0,1.55,2.07,8649.0,3.37,22.05,优宁维,40.73,86666668,0,SZ301166 优宁维
4809,SZ301167,8.451767420817458,,3.9957,11,-1.05,False,0.01,2.25,47766719,25.43,2.96,,13.17,1214707664.0,,2034400000.0,0.983,100,9.451966544721712,-36.05,0.04,10.838210050676269,53985065.2,-0.27,1638720000000,1.03,-54551.0,2116020.0,1.33,2.25,3989.0,4.43,53.93,建研设计,24.71,80000000,0,SZ301167 建研设计
4810,SZ301168,3.1863277096482845,,5.2446,11,-1.14,False,0.01,3.1418,49653000,52.0,2.45,16.1821,-28.15,2581956000.0,,6240000000.0,0.133,100,8.241629426057225,-0.47,-0.06,13.339559927590038,85534740.92,-0.6,1639065600000,0.92,-360792.0,1637681.0,0.64,3.244,5806.0,3.3,57.4,通灵股份,56.361,120000000,0,SZ301168 通灵股份
4811,SZ301169,41.80551587485299,,11.4477,11,-3.86,False,0.01,6.286,28122128,57.1,13.44,244.6812,89.7,1605773509.0,,4124891095.0,0.525,100,6.980928202623252,43.78,-0.23,-5.2852132689428455,410803671.6,-2.29,1635868800000,0.48,16711466.0,6853004.0,1.03,6.373,10755.0,24.37,141.46,零点有数,119.694,72239774,0,SZ301169 零点有数
4812,SZ301175,30.09702805436152,,5.7519,11,0.32,False,0.01,2.8595,341212032,6.24,1.29,20.6029,2.8,2129163080.0,,9184531200.0,0.881,100,8.731271921457267,-11.49,0.16,38.25415621317336,42714379.3,0.02,1657209600000,0.14,-2756364.0,6865265.0,1.22,2.862,4055.0,2.01,110.21,中科环保,43.295,1471880000,0,SZ301175 中科环保
4813,SZ301176,51.24634957093106,,2.3918,11,2.75,False,0.01,1.9294,40654440,19.04,4.53,41.0402,8.86,774060538.0,,3219029340.0,,100,,-19.32,0.05,21.89779003102883,72288160.54,0.51,1664294400000,0.63,1174693.0,3834967.0,1.99,1.929,852.0,9.43,-7.87,逸豪新材,30.371,169066667,0,SZ301176 逸豪新材
4814,SZ301177,56.693466730914174,,4.5769,11,-0.25,False,0.01,2.8438,40010000,48.68,3.11,17.4393,-22.71,1947686800.0,,19472486800.0,4.108,100,24.195529447720528,-69.05,-0.04,35.31206636203841,65586425.2,-0.12,1639497600000,2.71,-2377378.0,1333481.0,0.93,2.843,6192.0,3.33,41.18,迪阿股份,17.966,400010000,0,SZ301177 迪阿股份
4815,SZ301178,-22.135908833660512,,5.6635,11,-2.21,False,0.01,3.2651,43598856,39.9,4.78,,65.7,1739594354.0,,2631676320.0,0.717,100,8.747964093265685,-31.18,-0.42,18.78268230738467,232209845.68,-0.9,1636646400000,0.71,-11278577.0,5842071.0,0.95,3.265,4873.0,13.4,62.15,天亿马,56.039,65956800,0,SZ301178 天亿马
4816,SZ301179,27.67594732623117,,8.2224,11,2.57,False,0.01,3.3581,59400000,29.88,6.87,57.356,42.33,1774872000.0,,7099488000.0,0.967,100,10.828292087249224,-8.1,0.13,23.837770836233684,219043844.43,0.75,1638892800000,0.95,8198280.0,7345925.0,1.65,3.251,7076.0,12.37,32.92,泽宇智能,31.322,237600000,0,SZ301179 泽宇智能
4817,SZ301180,44.061145744533725,,6.1297,11,-0.66,False,0.01,6.0499,54410002,19.6,2.94,36.7298,19.15,1066436039.0,,7840196000.0,0.255,100,21.362094364375604,-52.07,0.15,21.084974922241084,29148176.92,-0.13,1636992000000,0.52,-227711.0,1494507.0,0.65,6.049,2784.0,2.75,205.98,万祥科技,37.359,400010000,0,SZ301180 万祥科技
4818,SZ301181,9.512330895383348,,6.4757,11,0.92,False,0.01,2.5548,30000000,37.26,1.87,23.3975,4.19,1117800000.0,,3353400000.0,1.61,100,14.09044884596524,-14.49,-0.11,-2.732231416475772,27615387.11,0.34,1645372800000,1.35,533519.0,738617.0,0.64,2.556,2652.0,2.46,14.71,标榜股份,27.674,90000000,0,SZ301181 标榜股份
4819,SZ301182,-11.906995180455104,,4.2617,11,-0.75,False,0.01,2.2052,35971700,22.44,2.83,390.6686,19.23,807204948.0,,2150238948.0,0.446,100,3.3185707579408885,-52.65,-0.13,4.417513187247657,14106389.84,-0.17,1640188800000,0.34,118390.0,629711.0,0.6,2.204,1272.0,1.75,78.24,凯旺科技,66.573,95821700,0,SZ301182 凯旺科技
4820,SZ301183,17.004965281158313,,8.2548,11,8.12,False,0.01,3.331,20000000,35.3,14.64,35.7893,58.79,706000000.0,,2824000000.0,0.0,100,6.50141864631216,-23.26,0.37,4.054362947393719,267351716.5,2.65,1653321600000,0.51,2841149.0,8048694.0,1.59,3.33,2590.0,40.24,83.07,东田微,69.42,80000000,0,SZ301183 东田微
4821,SZ301185,-2.338087938695788,,15.9792,11,-1.25,False,0.01,3.278,106153656,20.46,4.87,64.9417,34.43,2171903802.0,,3138924096.0,0.978,100,9.90260197916254,-39.22,-0.2,1.9618747696811267,63389482.5,-0.26,1637251200000,0.47,-2978624.0,3077678.0,0.72,3.279,2512.0,2.9,165.82,鸥玛软件,43.567,153417600,0,SZ301185 鸥玛软件
4822,SZ301186,-8.02443225089009,,4.4388,11,1.11,False,0.01,1.8852,21600734,29.12,1.39,61.6317,7.3,629013374.0,,2118736897.0,1.03,100,6.1527730103428855,-50.0,0.0,3.243369529486251,16893375.18,0.32,1640188800000,0.75,0.0,582977.0,0.61,1.885,2635.0,2.7,117.28,超达装备,38.974,72758822,0,SZ301186 超达装备
4823,SZ301187,38.69828397327375,,2.4864,11,0.69,False,0.01,2.2386,45652000,17.51,1.04,29.3796,3.49,799366520.0,,3197460144.0,2.856,100,,-10.71,0.06,28.0118951734045,12809537.36,0.12,1650556800000,0.83,596747.0,733518.0,0.73,2.239,3058.0,1.61,32.21,欧圣电气,21.211,182607661,0,SZ301187 欧圣电气
4824,SZ301188,11.371345176402215,,5.5105,11,0.57,False,0.01,3.2147,150761407,19.38,3.58,,42.29,2921756068.0,,4504105800.0,1.032,100,11.430562013702133,-29.99,-0.15,6.821023019620531,40633200.67,0.11,1636560000000,0.5,-5366364.0,2096092.0,0.7,3.214,3001.0,1.39,108.62,力诺特玻,38.503,232410000,0,SZ301188 力诺特玻
4825,SZ301189,10.59151781484722,,5.2317,11,-1.21,False,0.01,1.7162,41176465,34.28,3.08,43.5959,19.94,1411529220.0,,3938650820.0,0.875,100,5.703369835979161,-46.74,-0.03,9.0664918416834,47326161.55,-0.42,1640620800000,0.68,-1850187.0,1379301.0,0.95,1.717,2272.0,3.35,-12.07,奥尼电子,50.382,114896465,0,SZ301189 奥尼电子
4826,SZ301190,1.2248930128749391,,7.7387,11,0.61,False,0.01,1.9231,71046900,18.27,0.99,39.7912,1.61,1298026863.0,,3921408855.0,0.821,100,11.127787686343888,-50.31,-0.16,2.8714677132611888,15803817.74,0.11,1640275200000,0.67,-1021048.0,865428.0,1.35,1.923,2259.0,1.22,34.51,善水科技,27.3,214636500,0,SZ301190 善水科技
4827,SZ301191,62.30823018737179,,2.2332,11,-1.25,False,0.01,3.7882,13340000,109.44,6.07,23.9257,53.92,1459929600.0,,5837529600.0,0.0,100,,16.43,-0.05,39.71057291407198,146735765.53,-1.38,1653494400000,4.0,950569.0,1355909.0,1.16,3.788,3954.0,10.16,25.03,菲菱科思,27.368,53340000,0,SZ301191 菲菱科思
4828,SZ301192,-12.990129312796284,,13.1326,11,3.06,False,0.01,3.3065,24975000,18.87,3.82,35.227,1.62,471278250.0,,1885113000.0,1.06,100,9.108892810549484,-34.66,1.02,-7.009220402522976,27504154.14,0.56,1660147200000,0.52,-1392778.0,1483111.0,2.01,3.305,1000.0,5.94,80.34,泰祥股份,36.36,99900000,0,SZ301192 泰祥股份
4829,SZ301193,33.78545735170226,,1.9482,11,-0.59,False,0.01,2.5485,56999700,32.08,1.77,5.8894,-3.11,1828550376.0,,3849600000.0,0.935,100,12.4963740353954,-19.22,0.06,24.64112561903744,15464055.89,-0.19,1638979200000,1.49,1724143.0,481394.0,0.57,2.548,2878.0,0.84,32.74,家联科技,21.48,120000000,0,SZ301193 家联科技
4830,SZ301195,47.53500400091162,,10.6275,11,3.43,False,0.01,3.7645,21358256,91.59,6.2,228.6914,22.61,1956202667.0,,8030717444.0,0.983,100,15.07356667093616,29.0,-0.01,36.68339342917872,142690369.53,3.04,1659283200000,2.26,-281987.0,1567911.0,0.72,3.764,1828.0,7.34,-5.54,北路智控,40.524,87681160,0,SZ301195 北路智控
4831,SZ301196,13.621720585802288,,4.5226,11,0.44,False,0.01,1.4449,37175000,34.5,1.22,17.8559,2.74,1282537500.0,,4305600000.0,1.739,100,7.419340449232214,-45.21,-0.29,8.606436969034604,9070191.88,0.15,1641830400000,1.19,-352813.0,263185.0,0.68,1.478,2336.0,0.71,-6.07,唯科科技,29.005,124800000,0,SZ301196 唯科科技
4832,SZ301197,-6.174646390879246,,8.7542,11,2.64,False,0.01,2.3502,30135000,24.85,4.83,,21.28,748854750.0,,2995419000.0,0.0,100,,-43.52,0.16,-2.312485386634056,71807003.0,0.64,1659888000000,0.66,5234200.0,2912086.0,1.63,2.351,881.0,9.66,46.98,工大科雅,37.604,120540000,0,SZ301197 工大科雅
4833,SZ301198,10.210190318332302,,8.4198,11,0.67,False,0.01,3.7628,59878000,26.89,1.72,,10.93,1610119420.0,,3495700000.0,0.859,100,10.256190964055508,-35.8,0.26,22.64385402673341,22692355.4,0.18,1638374400000,0.53,-349429.0,842031.0,0.42,3.761,2352.0,1.41,166.08,喜悦智行,51.025,130000000,0,SZ301198 喜悦智行
4834,SZ301199,-45.770523629228165,,4.1015,11,0.52,False,0.01,1.7696,33340000,23.06,2.53,,15.82,768820400.0,,3074820400.0,0.347,100,1.98748188440142,-48.54,0.04,-1.1531787035628738,16631015.0,0.12,1638806400000,0.19,1852416.0,723400.0,0.53,1.77,4938.0,2.17,40.03,迈赫股份,120.138,133340000,0,SZ301199 迈赫股份
4835,SZ301200,24.00236210373772,,7.1695,11,2.94,False,0.01,3.4874,42000000,47.56,3.79,30.4801,21.33,1997520000.0,,19975200000.0,4.205,100,10.711709436321902,-37.38,0.17,28.185681748492584,123926471.62,1.36,1645977600000,1.03,-3016982.0,2640772.0,0.75,3.487,4974.0,6.29,-13.58,大族数控,45.953,420000000,0,SZ301200 大族数控
4836,SZ301201,34.22377581536487,,10.4402,11,0.34,False,0.01,2.048,52496140,46.59,3.66,516.5818,-8.29,2445795163.0,,4505073163.0,0.966,100,9.039052646172053,-39.7,0.09,14.246812175557787,91237435.73,0.16,1642608000000,1.26,-7544730.0,1952136.0,1.34,2.048,8577.0,3.72,76.85,诚达药业,36.933,96696140,0,SZ301201 诚达药业
4837,SZ301203,12.029396913730682,,7.9335,11,0.35,False,0.01,2.1072,17067694,37.33,0.83,18.0677,-19.08,637137017.0,,2986400000.0,,100,28.80022312315738,-16.95,0.0,1.1574090632662235,37757200.59,0.13,1680537600000,1.86,-230158.64,1012418.0,0.41,2.107,511.0,5.93,-12.88,国泰环保,20.083,80000000,0,SZ301203 国泰环保
4838,SZ301206,10.447891881263516,,7.1212,11,-0.42,False,0.01,1.4423,102092325,32.85,0.97,31.3374,-15.77,3353732876.0,,6646399245.0,2.03,100,8.846750427469376,-65.52,-0.03,14.890887506217789,18605691.59,-0.14,1644422400000,1.22,-170199.0,565326.0,0.83,1.442,7419.0,0.55,17.12,三元生物,27.03,202325700,0,SZ301206 三元生物
4839,SZ301207,11.45702210517454,,11.3475,11,1.15,False,0.01,3.769,94009100,51.79,2.77,71.7673,16.17,4868731289.0,,20716517900.0,0.579,100,12.514281189969342,-30.63,0.02,20.285954291488963,94020546.0,0.59,1645113600000,1.3,-2724759.0,1814600.0,0.74,3.769,11241.0,1.93,23.59,华兰疫苗,39.867,400010000,0,SZ301207 华兰疫苗
4840,SZ301208,20.673565471230184,,3.3935,11,-0.5,False,0.01,3.2264,16666700,61.38,4.25,67.5248,20.52,1023002046.0,,4092002046.0,0.587,100,,1.27,-0.05,14.559380106046248,57314388.0,-0.31,1657123200000,1.95,-549269.0,939200.0,0.83,3.167,1917.0,5.64,22.45,中亦科技,31.549,66666700,0,SZ301208 中亦科技
